,masterid,SiteYear,MeanSurvival,CtrlAdjSurvival,csci,ASCI.hybrid,PyrethroidSum,huc,smcshed,smc_lu,latitude,longitude,probabilistic
3694,801MIC370,801MIC370_2012,NA,NA,1.01299872,NA,NA,801,Upper Santa Ana,Open,34.10015,-117.02393,TRUE
3695,801MIC370,801MIC370_2012,NA,NA,1.01299872,NA,NA,801,Upper Santa Ana,Open,34.10015,-117.02393,TRUE
3696,801MLC057,801MLC057_2008,NA,NA,1.10132476,NA,NA,801,Middle Santa Ana,Open,34.25033,-117.54376,TRUE
3697,801MLC057,801MLC057_2008,NA,NA,1.10132476,NA,NA,801,Middle Santa Ana,Open,34.25033,-117.54376,TRUE
3698,801MLC057,801MLC057_2015,NA,NA,0.75857259,NA,NA,801,Middle Santa Ana,Open,34.25033,-117.54376,TRUE
3699,801MLC057,801MLC057_2015,NA,NA,0.75857259,NA,NA,801,Middle Santa Ana,Open,34.25033,-117.54376,TRUE
3700,801MLC069,801MLC069_2007,NA,NA,1.12181578,NA,NA,801,Middle Santa Ana,Open,34.2481,-117.51276,TRUE
3701,801MLC069,801MLC069_2007,NA,NA,1.12181578,NA,NA,801,Middle Santa Ana,Open,34.2481,-117.51276,TRUE
3702,801MLC069,801MLC069_2015,NA,NA,1.04548772,NA,NA,801,Middle Santa Ana,Open,34.2481,-117.51276,TRUE
3703,801MLC069,801MLC069_2015,NA,NA,1.04548772,NA,NA,801,Middle Santa Ana,Open,34.2481,-117.51276,TRUE
3704,801NLC105,801NLC105_2007,NA,NA,1.01369548,NA,NA,801,Middle Santa Ana,Open,34.25265,-117.4925,TRUE
3705,801NLC105,801NLC105_2007,NA,NA,1.01369548,NA,NA,801,Middle Santa Ana,Open,34.25265,-117.4925,TRUE
3706,801NLC105,801NLC105_2012,NA,NA,1.03637026,NA,NA,801,Middle Santa Ana,Open,34.25265,-117.4925,TRUE
3707,801NLC105,801NLC105_2012,NA,NA,1.03637026,NA,NA,801,Middle Santa Ana,Open,34.25265,-117.4925,TRUE
3708,801NLC105,801NLC105_2014,NA,NA,0.82902814,NA,NA,801,Middle Santa Ana,Open,34.25265,-117.4925,TRUE
3709,801NLC105,801NLC105_2014,NA,NA,0.82902814,NA,NA,801,Middle Santa Ana,Open,34.25265,-117.4925,TRUE
3710,801PCW048,801PCW048_2012,NA,NA,0.28272952,NA,NA,801,Lower Santa Ana,Urban,33.71756,-117.78945,TRUE
3711,801PCW048,801PCW048_2012,NA,NA,0.28272952,NA,NA,801,Lower Santa Ana,Urban,33.71756,-117.78945,TRUE
3712,801PCW048,801PCW048_2008,NA,NA,0.34998697,NA,NA,801,Lower Santa Ana,Urban,33.71756,-117.78945,TRUE
3713,801PCW048,801PCW048_2008,NA,NA,0.34998697,NA,NA,801,Lower Santa Ana,Urban,33.71756,-117.78945,TRUE
3714,801PCW171,801PCW171_2008,NA,NA,0.2628193,NA,NA,801,Lower Santa Ana,Urban,33.72398,-117.78003,TRUE
3715,801PCW171,801PCW171_2008,NA,NA,0.2628193,NA,NA,801,Lower Santa Ana,Urban,33.72398,-117.78003,TRUE
3716,801PCW171,801PCW171_2012,NA,NA,0.27426954,NA,NA,801,Lower Santa Ana,Urban,33.72398,-117.78003,TRUE
3717,801PCW171,801PCW171_2012,NA,NA,0.27426954,NA,NA,801,Lower Santa Ana,Urban,33.72398,-117.78003,TRUE
3718,801PFB019,801PFB019_2014,NA,NA,0.67425963,NA,NA,801,Middle Santa Ana,Urban,33.92417,-117.59778,TRUE
3719,801PFB019,801PFB019_2014,NA,NA,0.67425963,NA,NA,801,Middle Santa Ana,Urban,33.92417,-117.59778,TRUE
3720,801PFB019,801PFB019_2012,NA,NA,0.61291398,NA,NA,801,Middle Santa Ana,Urban,33.92417,-117.59778,TRUE
3721,801PFB019,801PFB019_2012,NA,NA,0.61291398,NA,NA,801,Middle Santa Ana,Urban,33.92417,-117.59778,TRUE
3722,801PFB019,801PFB019_2006,NA,NA,0.77594634,NA,NA,801,Middle Santa Ana,Urban,33.92417,-117.59778,TRUE
3723,801PFB019,801PFB019_2006,NA,NA,0.77594634,NA,NA,801,Middle Santa Ana,Urban,33.92417,-117.59778,TRUE
3724,801PLC362,801PLC362_2008,NA,NA,1.10587456,NA,NA,801,Middle Santa Ana,Open,34.23904,-117.49896,TRUE
3725,801PLC362,801PLC362_2008,NA,NA,1.10587456,NA,NA,801,Middle Santa Ana,Open,34.23874,-117.49781,TRUE
3726,801PLC362,801PLC362_2008,NA,NA,1.10587456,NA,NA,801,Middle Santa Ana,Open,34.23904,-117.49896,TRUE
3727,801PLC362,801PLC362_2013,NA,NA,1.19920132,NA,NA,801,Middle Santa Ana,Open,34.23904,-117.49896,TRUE
3728,801PLC362,801PLC362_2013,NA,NA,1.19920132,NA,NA,801,Middle Santa Ana,Open,34.23874,-117.49781,TRUE
3729,801PLC362,801PLC362_2013,NA,NA,1.19920132,NA,NA,801,Middle Santa Ana,Open,34.23904,-117.49896,TRUE
3730,801PLC469,801PLC469_2012,NA,NA,0.78520411,NA,NA,801,Upper Santa Ana,Urban,34.1116,-117.14689,TRUE
3731,801PLC469,801PLC469_2012,NA,NA,0.78520411,NA,NA,801,Upper Santa Ana,Urban,34.1116,-117.14689,TRUE
3732,801PLC469,801PLC469_2008,NA,NA,1.01268169,NA,NA,801,Upper Santa Ana,Urban,34.1116,-117.14689,TRUE
3733,801PLC469,801PLC469_2008,NA,NA,1.01268169,NA,NA,801,Upper Santa Ana,Urban,34.1116,-117.14689,TRUE
3734,801PS0019,801PS0019_2008,NA,NA,1.1203653,NA,NA,801,Upper Santa Ana,Open,34.15507,-117.13606,TRUE
3735,801PS0019,801PS0019_2008,NA,NA,1.1203653,NA,NA,801,Upper Santa Ana,Open,34.15507,-117.13606,TRUE
3736,801RB8167,801RB8167_2010,NA,NA,0.84575646,NA,NA,801,Upper Santa Ana,Open,34.16334,-117.18079,TRUE
3737,801RB8167,801RB8167_2010,NA,NA,0.84575646,NA,NA,801,Upper Santa Ana,Open,34.16334,-117.18078,TRUE
3738,801RB8167,801RB8167_2012,NA,NA,1.18376246,NA,NA,801,Upper Santa Ana,Open,34.16334,-117.18079,TRUE
3739,801RB8167,801RB8167_2012,NA,NA,1.18376246,NA,NA,801,Upper Santa Ana,Open,34.16334,-117.18078,TRUE
3740,801RB8197,801RB8197_2011,NA,NA,0.56852756,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3741,801RB8197,801RB8197_2011,NA,NA,0.56852756,NA,NA,801,Middle Santa Ana,Urban,33.98347,-117.70095,TRUE
3742,801RB8197,801RB8197_2011,NA,NA,0.56852756,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3743,801RB8197,801RB8197_2012,NA,NA,0.5457189,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3744,801RB8197,801RB8197_2012,NA,NA,0.5457189,NA,NA,801,Middle Santa Ana,Urban,33.98347,-117.70095,TRUE
3745,801RB8197,801RB8197_2012,NA,NA,0.5457189,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3746,801RB8197,801RB8197_2009,NA,NA,0.39838087,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3747,801RB8197,801RB8197_2009,NA,NA,0.39838087,NA,NA,801,Middle Santa Ana,Urban,33.98347,-117.70095,TRUE
3748,801RB8197,801RB8197_2009,NA,NA,0.39838087,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3749,801RB8197,801RB8197_2013,NA,NA,0.49494907,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3750,801RB8197,801RB8197_2013,NA,NA,0.49494907,NA,NA,801,Middle Santa Ana,Urban,33.98347,-117.70095,TRUE
3751,801RB8197,801RB8197_2013,NA,NA,0.49494907,NA,NA,801,Middle Santa Ana,Urban,33.98315,-117.7007,TRUE
3752,801RB8207,801RB8207_2016,NA,NA,0.80661141,NA,NA,801,Upper Santa Ana,Open,33.974684,-117.092737,TRUE
3753,801RB8207,801RB8207_2016,NA,NA,0.80661141,NA,NA,801,Upper Santa Ana,Open,33.97496,-117.09231,TRUE
3754,801RB8207,801RB8207_2009,NA,NA,0.7892756,NA,NA,801,Upper Santa Ana,Open,33.974684,-117.092737,TRUE
3755,801RB8207,801RB8207_2009,NA,NA,0.7892756,NA,NA,801,Upper Santa Ana,Open,33.97496,-117.09231,TRUE
3756,801RB8240,801RB8240_2013,NA,NA,1.13742352,NA,NA,801,Upper Santa Ana,Open,34.16755,-117.08667,TRUE
3757,801RB8240,801RB8240_2013,NA,NA,1.13742352,NA,NA,801,Upper Santa Ana,Open,34.16755,-117.08668,TRUE
3758,801RB8240,801RB8240_2010,NA,NA,1.13362218,NA,NA,801,Upper Santa Ana,Open,34.16755,-117.08667,TRUE
3759,801RB8240,801RB8240_2010,NA,NA,1.13362218,NA,NA,801,Upper Santa Ana,Open,34.16755,-117.08668,TRUE
3760,801RB8254,801RB8254_2011,NA,NA,0.97693808,NA,NA,801,Upper Santa Ana,Open,34.1747,-116.9835,TRUE
3761,801RB8254,801RB8254_2011,NA,NA,0.97693808,NA,NA,801,Upper Santa Ana,Open,34.17470816,-116.9835093,TRUE
3762,801RB8254,801RB8254_2009,NA,NA,1.25785197,NA,NA,801,Upper Santa Ana,Open,34.1747,-116.9835,TRUE
3763,801RB8254,801RB8254_2009,NA,NA,1.25785197,NA,NA,801,Upper Santa Ana,Open,34.17470816,-116.9835093,TRUE
3764,801RB8254,801RB8254_2013,NA,NA,1.21251654,NA,NA,801,Upper Santa Ana,Open,34.1747,-116.9835,TRUE
3765,801RB8254,801RB8254_2013,NA,NA,1.21251654,NA,NA,801,Upper Santa Ana,Open,34.17470816,-116.9835093,TRUE
3766,801RB8262,801RB8262_2009,NA,NA,0.58080904,NA,NA,801,Middle Santa Ana,Urban,33.89362,-117.57578,TRUE
3767,801RB8262,801RB8262_2009,NA,NA,0.58080904,NA,NA,801,Middle Santa Ana,Urban,33.89382,-117.57668,TRUE
3768,801RB8262,801RB8262_2012,NA,NA,0.33510846,NA,NA,801,Middle Santa Ana,Urban,33.89362,-117.57578,TRUE
3769,801RB8262,801RB8262_2012,NA,NA,0.33510846,NA,NA,801,Middle Santa Ana,Urban,33.89382,-117.57668,TRUE
3770,801RB8277,801RB8277_2012,NA,NA,1.19396725,NA,NA,801,Upper Santa Ana,Open,34.19005,-117.25451,TRUE
3771,801RB8277,801RB8277_2012,NA,NA,1.19396725,NA,NA,801,Upper Santa Ana,Open,34.19006,-117.25452,TRUE
3772,801RB8277,801RB8277_2010,NA,NA,1.17355638,NA,NA,801,Upper Santa Ana,Open,34.19005,-117.25451,TRUE
3773,801RB8277,801RB8277_2010,NA,NA,1.17355638,NA,NA,801,Upper Santa Ana,Open,34.19006,-117.25452,TRUE
3774,801RB8289,801RB8289_2009,NA,NA,0.90168098,NA,NA,801,Upper Santa Ana,Open,34.2861,-117.45338,TRUE
3775,801RB8289,801RB8289_2009,NA,NA,0.90168098,NA,NA,801,Upper Santa Ana,Open,34.28415,-117.45549,TRUE
3776,801RB8289,801RB8289_2009,NA,NA,0.90168098,NA,NA,801,Upper Santa Ana,Open,34.28415,-117.45549,TRUE
3777,801RB8289,801RB8289_2012,NA,NA,1.06393445,NA,NA,801,Upper Santa Ana,Open,34.2861,-117.45338,TRUE
3778,801RB8289,801RB8289_2012,NA,NA,1.06393445,NA,NA,801,Upper Santa Ana,Open,34.28415,-117.45549,TRUE
3779,801RB8289,801RB8289_2012,NA,NA,1.06393445,NA,NA,801,Upper Santa Ana,Open,34.28415,-117.45549,TRUE
3780,801RB8312,801RB8312_2009,NA,NA,0.64421884,NA,NA,801,Middle Santa Ana,Urban,33.95582,-117.53091,TRUE
3781,801RB8312,801RB8312_2009,NA,NA,0.64421884,NA,NA,801,Middle Santa Ana,Urban,33.95718,-117.53012,TRUE
3782,801RB8312,801RB8312_2011,NA,NA,0.74517745,NA,NA,801,Middle Santa Ana,Urban,33.95582,-117.53091,TRUE
3783,801RB8312,801RB8312_2011,NA,NA,0.74517745,NA,NA,801,Middle Santa Ana,Urban,33.95718,-117.53012,TRUE
3784,801RB8327,801RB8327_2012,NA,NA,0.62675902,NA,NA,801,Upper Santa Ana,SMC_out,34.23325,-117.42639,TRUE
3785,801RB8327,801RB8327_2012,NA,NA,0.62675902,NA,NA,801,Upper Santa Ana,Open,34.23294,-117.42894,TRUE
3786,801RB8327,801RB8327_2009,NA,NA,NA,1.25111179,NA,801,Upper Santa Ana,SMC_out,34.23325,-117.42639,TRUE
3787,801RB8327,801RB8327_2009,NA,NA,NA,1.25111179,NA,801,Upper Santa Ana,Open,34.23294,-117.42894,TRUE
3788,801RB8356,801RB8356_2010,NA,NA,0.68162971,NA,NA,801,Middle Santa Ana,Urban,33.9313,-117.58815,TRUE
3789,801RB8356,801RB8356_2010,NA,NA,0.68162971,NA,NA,801,Middle Santa Ana,Urban,33.9313,-117.58815,TRUE
3790,801RB8361,801RB8361_2012,NA,NA,0.73443069,NA,NA,801,Middle Santa Ana,Urban,33.96825,-117.44789,TRUE
3791,801RB8361,801RB8361_2012,NA,NA,0.73443069,NA,NA,801,Middle Santa Ana,Urban,33.96825,-117.44789,TRUE
3792,801RB8361,801RB8361_2012,NA,NA,0.73443069,NA,NA,801,Middle Santa Ana,Urban,33.96825,-117.44789,TRUE
3793,801RB8361,801RB8361_2014,NA,NA,0.80225584,NA,NA,801,Middle Santa Ana,Urban,33.96825,-117.44789,TRUE
3794,801RB8361,801RB8361_2014,NA,NA,0.80225584,NA,NA,801,Middle Santa Ana,Urban,33.96825,-117.44789,TRUE
3795,801RB8361,801RB8361_2014,NA,NA,0.80225584,NA,NA,801,Middle Santa Ana,Urban,33.96825,-117.44789,TRUE
3796,801RB8380,801RB8380_2010,NA,NA,0.74450865,NA,NA,801,Upper Santa Ana,Open,34.16588,-116.88019,TRUE
3797,801RB8380,801RB8380_2010,NA,NA,0.74450865,NA,NA,801,Upper Santa Ana,Open,34.16588,-116.88019,TRUE
3798,801RB8380,801RB8380_2013,NA,NA,0.93791372,NA,NA,801,Upper Santa Ana,Open,34.16588,-116.88019,TRUE
3799,801RB8380,801RB8380_2013,NA,NA,0.93791372,NA,NA,801,Upper Santa Ana,Open,34.16588,-116.88019,TRUE
3800,801RB8396,801RB8396_2013,NA,NA,0.65244347,NA,NA,801,Upper Santa Ana,Open,34.23603,-117.43233,TRUE
3801,801RB8396,801RB8396_2013,NA,NA,0.65244347,NA,NA,801,Upper Santa Ana,Open,34.23603,-117.43232,TRUE
3802,801RB8396,801RB8396_2010,NA,NA,0.7441837,NA,NA,801,Upper Santa Ana,Open,34.23603,-117.43233,TRUE
3803,801RB8396,801RB8396_2010,NA,NA,0.7441837,NA,NA,801,Upper Santa Ana,Open,34.23603,-117.43232,TRUE
3804,801RB8445,801RB8445_2010,NA,NA,1.20428534,NA,NA,801,Upper Santa Ana,Open,34.16543,-116.93403,TRUE
3805,801RB8445,801RB8445_2010,NA,NA,1.20428534,NA,NA,801,Upper Santa Ana,Open,34.16543,-116.93403,TRUE
3806,801RB8445,801RB8445_2012,NA,NA,1.16969428,NA,NA,801,Upper Santa Ana,Open,34.16543,-116.93403,TRUE
3807,801RB8445,801RB8445_2012,NA,NA,1.16969428,NA,NA,801,Upper Santa Ana,Open,34.16543,-116.93403,TRUE
3808,801RB8448,801RB8448_2010,NA,NA,1.1349605,NA,NA,801,Upper Santa Ana,Open,34.18209,-116.94653,TRUE
3809,801RB8448,801RB8448_2010,NA,NA,1.1349605,NA,NA,801,Upper Santa Ana,Open,34.18209,-116.94653,TRUE
3810,801RB8448,801RB8448_2013,NA,NA,1.23659408,NA,NA,801,Upper Santa Ana,Open,34.18209,-116.94653,TRUE
3811,801RB8448,801RB8448_2013,NA,NA,1.23659408,NA,NA,801,Upper Santa Ana,Open,34.18209,-116.94653,TRUE
3812,801RB8478,801RB8478_2013,NA,NA,0.92695722,NA,NA,801,Upper Santa Ana,Open,34.17358,-116.9455,TRUE
3813,801RB8478,801RB8478_2013,NA,NA,0.92695722,NA,NA,801,Upper Santa Ana,Open,34.17358,-116.9455,TRUE
3814,801RB8478,801RB8478_2010,NA,NA,1.08506093,NA,NA,801,Upper Santa Ana,Open,34.17358,-116.9455,TRUE
3815,801RB8478,801RB8478_2010,NA,NA,1.08506093,NA,NA,801,Upper Santa Ana,Open,34.17358,-116.9455,TRUE
3816,801RB8494,801RB8494_2011,NA,NA,0.94040555,NA,NA,801,Middle Santa Ana,Agricultural,33.96292,-117.47379,TRUE
3817,801RB8494,801RB8494_2011,NA,NA,0.94040555,NA,NA,801,Middle Santa Ana,Agricultural,33.96292,-117.47379,TRUE
3818,801RB8494,801RB8494_2013,NA,NA,0.68356094,NA,NA,801,Middle Santa Ana,Agricultural,33.96292,-117.47379,TRUE
3819,801RB8494,801RB8494_2013,NA,NA,0.68356094,NA,NA,801,Middle Santa Ana,Agricultural,33.96292,-117.47379,TRUE
3820,801RB8501,801RB8501_2013,NA,NA,0.92076299,NA,NA,801,Upper Santa Ana,Open,34.0919,-116.94243,TRUE
3821,801RB8501,801RB8501_2013,NA,NA,0.92076299,NA,NA,801,Upper Santa Ana,Open,34.09189,-116.94243,TRUE
3822,801RB8501,801RB8501_2011,NA,NA,0.4968975,NA,NA,801,Upper Santa Ana,Open,34.0919,-116.94243,TRUE
3823,801RB8501,801RB8501_2011,NA,NA,0.4968975,NA,NA,801,Upper Santa Ana,Open,34.09189,-116.94243,TRUE
3824,801RB8511,801RB8511_2011,NA,NA,0.93057539,NA,NA,801,Lower Santa Ana,Open,33.73535,-117.656,TRUE
3825,801RB8511,801RB8511_2011,NA,NA,0.93057539,NA,NA,801,Lower Santa Ana,Open,33.73535,-117.65601,TRUE
3826,801RB8533,801RB8533_2013,NA,NA,0.93122497,NA,NA,801,Upper Santa Ana,Open,34.0874,-117.0428,TRUE
3827,801RB8533,801RB8533_2013,NA,NA,0.93122497,NA,NA,801,Upper Santa Ana,Open,34.08739,-117.04279,TRUE
3828,801RB8533,801RB8533_2011,NA,NA,0.75129705,NA,NA,801,Upper Santa Ana,Open,34.0874,-117.0428,TRUE
3829,801RB8533,801RB8533_2011,NA,NA,0.75129705,NA,NA,801,Upper Santa Ana,Open,34.08739,-117.04279,TRUE
3830,801RB8549,801RB8549_2011,NA,NA,0.55488742,NA,NA,801,Lower Santa Ana,Urban,33.65914,-117.88128,TRUE
3831,801RB8549,801RB8549_2011,NA,NA,0.55488742,NA,NA,801,Lower Santa Ana,Urban,33.65915,-117.88129,TRUE
3832,801RB8549,801RB8549_2013,NA,NA,0.50270714,NA,NA,801,Lower Santa Ana,Urban,33.65914,-117.88128,TRUE
3833,801RB8549,801RB8549_2013,NA,NA,0.50270714,NA,NA,801,Lower Santa Ana,Urban,33.65915,-117.88129,TRUE
3834,801RB8559,801RB8559_2013,NA,NA,0.8397912,NA,NA,801,Upper Santa Ana,Urban,34.03536,-117.21352,TRUE
3835,801RB8559,801RB8559_2013,NA,NA,0.8397912,NA,NA,801,Upper Santa Ana,Urban,34.03535,-117.21351,TRUE
3836,801RB8566,801RB8566_2013,NA,NA,0.52942044,NA,NA,801,Middle Santa Ana,Agricultural,33.9987,-117.59858,TRUE
3837,801RB8566,801RB8566_2013,NA,NA,0.52942044,NA,NA,801,Middle Santa Ana,Agricultural,33.99869,-117.59857,TRUE
3838,801RB8566,801RB8566_2011,NA,NA,0.64231067,NA,NA,801,Middle Santa Ana,Agricultural,33.9987,-117.59858,TRUE
3839,801RB8566,801RB8566_2011,NA,NA,0.64231067,NA,NA,801,Middle Santa Ana,Agricultural,33.99869,-117.59857,TRUE
3840,801RB8567,801RB8567_2016,NA,NA,0.79660356,NA,NA,801,Upper Santa Ana,Open,33.97155,-117.08222,TRUE
3841,801RB8567,801RB8567_2016,NA,NA,0.79660356,NA,NA,801,Upper Santa Ana,Open,33.971554,-117.082221,TRUE
3842,801RB8572,801RB8572_2009,NA,NA,0.76601147,NA,NA,801,Upper Santa Ana,Urban,34.06755,-117.29098,TRUE
3843,801RB8572,801RB8572_2012,NA,NA,0.57897819,NA,NA,801,Upper Santa Ana,Urban,34.06755,-117.29098,TRUE
3844,801RB8594,801RB8594_2013,NA,NA,0.81015308,NA,NA,801,Middle Santa Ana,Urban,33.94613,-117.5538,TRUE
3845,801RB8594,801RB8594_2013,NA,NA,0.81015308,NA,NA,801,Middle Santa Ana,Urban,33.94612,-117.5538,TRUE
3846,801RB8598,801RB8598_2016,NA,NA,0.29379236,NA,NA,801,Middle Santa Ana,Urban,34.11966,-117.54008,TRUE
3847,801RB8598,801RB8598_2016,NA,NA,0.29379236,NA,NA,801,Middle Santa Ana,Urban,34.119657,-117.54008,TRUE
3848,801RB8598,801RB8598_2010,NA,NA,0.25389545,NA,NA,801,Middle Santa Ana,Urban,34.11966,-117.54008,TRUE
3849,801RB8598,801RB8598_2010,NA,NA,0.25389545,NA,NA,801,Middle Santa Ana,Urban,34.119657,-117.54008,TRUE
3850,801RB8601,801RB8601_2009,NA,NA,NA,0.73542495,NA,801,Middle Santa Ana,SMC_out,34.02631,-117.58648,TRUE
3851,801RB8601,801RB8601_2009,NA,NA,NA,0.73542495,NA,801,Middle Santa Ana,SMC_out,34.02789,-117.58527,TRUE
3852,801RB8613,801RB8613_2009,NA,NA,0.77319374,NA,NA,801,Upper Santa Ana,Agricultural,33.98491,-117.12769,TRUE
3853,801S00135,801S00135_2010,NA,NA,NA,1.22282945,NA,801,Upper Santa Ana,Open,34.07818,-116.87857,TRUE
3854,801S00135,801S00135_2010,NA,NA,NA,1.22282945,NA,801,Upper Santa Ana,Open,34.07819,-116.87858,TRUE
3855,801S00375,801S00375_2010,NA,NA,NA,0.59921802,NA,801,Upper Santa Ana,Urban,34.10902,-117.15272,TRUE
3856,801S00375,801S00375_2010,NA,NA,NA,0.59921802,NA,801,Upper Santa Ana,Urban,34.10902,-117.15271,TRUE
3857,801S00791,801S00791_2011,NA,NA,0.95403203,1.1810698,NA,801,Upper Santa Ana,Open,34.2792,-117.44664,TRUE
3858,801S00791,801S00791_2011,NA,NA,0.95403203,1.1810698,NA,801,Upper Santa Ana,Open,34.2792,-117.44663,TRUE
3859,801S00903,801S00903_2011,NA,NA,0.93559744,1.01208126,NA,801,Upper Santa Ana,Open,34.17832,-116.84729,TRUE
3860,801S00903,801S00903_2011,NA,NA,0.93559744,1.01208126,NA,801,Upper Santa Ana,Open,34.17832,-116.8473,TRUE
3861,801S01367,801S01367_2011,NA,NA,1.09544489,0.78003663,NA,801,Upper Santa Ana,Open,34.21451,-117.32889,TRUE
3862,801S01367,801S01367_2011,NA,NA,1.09544489,0.78003663,NA,801,Upper Santa Ana,Open,34.21451,-117.32888,TRUE
3863,801S01383,801S01383_2010,NA,NA,NA,0.92195902,NA,801,Middle Santa Ana,Urban,34.06636,-117.5418,TRUE
3864,801S01383,801S01383_2010,NA,NA,NA,0.92195902,NA,801,Middle Santa Ana,Urban,34.06636,-117.54181,TRUE
3865,801S01523,801S01523_2011,NA,NA,0.80345259,1.1260476,NA,801,Upper Santa Ana,Open,34.09536,-116.98226,TRUE
3866,801S01523,801S01523_2011,NA,NA,0.80345259,1.1260476,NA,801,Upper Santa Ana,Open,34.09535,-116.98225,TRUE
3867,801S01559,801S01559_2011,NA,NA,0.9010729,0.92000965,NA,801,Middle Santa Ana,Open,34.20984,-117.45726,TRUE
3868,801S01559,801S01559_2011,NA,NA,0.9010729,0.92000965,NA,801,Middle Santa Ana,Open,34.20984,-117.45726,TRUE
3869,801S01655,801S01655_2011,NA,NA,1.04448128,1.01564664,NA,801,Upper Santa Ana,Open,34.0805,-117.06359,TRUE
3870,801S01655,801S01655_2011,NA,NA,1.04448128,1.01564664,NA,801,Upper Santa Ana,Open,34.0805,-117.06359,TRUE
3871,801S01671,801S01671_2012,NA,NA,0.8263203,NA,NA,801,Upper Santa Ana,Open,34.16962,-116.82558,TRUE
3872,801S01671,801S01671_2012,NA,NA,0.8263203,NA,NA,801,Upper Santa Ana,Open,34.16963,-116.82558,TRUE
3873,801S01783,801S01783_2012,NA,NA,1.18529729,NA,NA,801,Upper Santa Ana,Open,34.19018,-117.27274,TRUE
3874,801S01783,801S01783_2012,NA,NA,1.18529729,NA,NA,801,Upper Santa Ana,Open,34.19018,-117.27275,TRUE
3875,801S01805,801S01805_2012,NA,NA,0.64400296,NA,NA,801,Upper Santa Ana,Open,33.98668,-117.14229,TRUE
3876,801S01805,801S01805_2012,NA,NA,0.64400296,NA,NA,801,Upper Santa Ana,Open,33.98667,-117.14228,TRUE
3877,801S02059,801S02059_2010,NA,NA,NA,0.62883224,NA,801,Middle Santa Ana,Urban,34.06182,-117.30727,TRUE
3878,801S02059,801S02059_2010,NA,NA,NA,0.62883224,NA,801,Middle Santa Ana,Urban,34.06181,-117.30727,TRUE
3879,801S02123,801S02123_2011,NA,NA,0.78790433,0.55099446,NA,801,Upper Santa Ana,Urban,34.10813,-117.20167,TRUE
3880,801S02123,801S02123_2011,NA,NA,0.78790433,0.55099446,NA,801,Upper Santa Ana,Urban,34.10814,-117.20168,TRUE
3881,801S02167,801S02167_2010,NA,NA,NA,0.77371385,NA,801,Upper Santa Ana,Agricultural,34.1045,-117.15955,TRUE
3882,801S02167,801S02167_2010,NA,NA,NA,0.77371385,NA,801,Upper Santa Ana,Agricultural,34.1045,-117.15956,TRUE
3883,801S02464,801S02464_2011,NA,NA,0.6162299,0.9999591,NA,801,Middle Santa Ana,Open,34.24635,-117.64321,TRUE
3884,801S02464,801S02464_2011,NA,NA,0.6162299,0.9999591,NA,801,Middle Santa Ana,Open,34.24635,-117.64321,TRUE
3885,801S02567,801S02567_2012,NA,NA,1.23744972,NA,NA,801,Upper Santa Ana,Open,34.18471,-116.89687,TRUE
3886,801S02567,801S02567_2012,NA,NA,1.23744972,NA,NA,801,Upper Santa Ana,Open,34.18472,-116.89688,TRUE
3887,801S02573,801S02573_2010,NA,NA,NA,0.71430005,NA,801,Upper Santa Ana,Agricultural,34.01345,-117.17765,TRUE
3888,801S02573,801S02573_2010,NA,NA,NA,0.71430005,NA,801,Upper Santa Ana,Agricultural,34.01344,-117.17764,TRUE
3889,801S02749,801S02749_2011,NA,NA,0.67514416,0.79879063,NA,801,Middle Santa Ana,Urban,33.93015,-117.37436,TRUE
3890,801S02749,801S02749_2011,NA,NA,0.67514416,0.79879063,NA,801,Middle Santa Ana,Urban,33.93015,-117.37435,TRUE
3891,801S02947,801S02947_2014,NA,NA,0.43227069,NA,NA,801,Lower Santa Ana,Urban,33.69919,-117.81143,TRUE
3892,801S02947,801S02947_2014,NA,NA,0.43227069,NA,NA,801,Lower Santa Ana,Urban,33.69919,-117.81143,TRUE
3893,801S02947,801S02947_2011,NA,NA,0.53976783,0.74000121,0,801,Lower Santa Ana,Urban,33.69919,-117.81143,TRUE
3894,801S02947,801S02947_2011,NA,NA,0.53976783,0.74000121,0,801,Lower Santa Ana,Urban,33.69919,-117.81143,TRUE
3895,801S03111,801S03111_2012,NA,NA,0.86901271,NA,NA,801,Middle Santa Ana,Open,34.24536,-117.61053,TRUE
3896,801S03111,801S03111_2012,NA,NA,0.86901271,NA,NA,801,Middle Santa Ana,Open,34.24536,-117.61053,TRUE
3897,801S03133,801S03133_2010,NA,NA,NA,0.47437535,NA,801,Middle Santa Ana,Agricultural,34.00169,-117.5996,TRUE
3898,801S03133,801S03133_2010,NA,NA,NA,0.47437535,NA,801,Middle Santa Ana,Agricultural,34.00169,-117.59959,TRUE
3899,801S03488,801S03488_2014,NA,NA,1.03227965,NA,NA,801,Middle Santa Ana,Open,34.24801,-117.62685,TRUE
